list_no,list_nm,finance_cd,term,base_month,account_cd,account_nm,column_id,column_nm,value
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F53,자본조정_기타자본조정,a,금액,-53663226000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F53,자본조정_기타자본조정,a,금액,-53663226000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F53,자본조정_기타자본조정,a,금액,-53663225000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F53,자본조정_기타자본조정,a,금액,-53663226000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F53,자본조정_기타자본조정,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F53,자본조정_기타자본조정,b,구성비,-0.32
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F53,자본조정_기타자본조정,b,구성비,-0.32
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F53,자본조정_기타자본조정,b,구성비,-0.31
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F53,자본조정_기타자본조정,b,구성비,-0.31
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F53,자본조정_기타자본조정,b,구성비,-0.3
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F53,자본조정_기타자본조정,b,구성비,-0.3
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F53,자본조정_기타자본조정,b,구성비,-0.3
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F53,자본조정_기타자본조정,b,구성비,-0.3
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F6,자본조정_기타포괄손익누계액,a,금액,-372836234000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F6,자본조정_기타포괄손익누계액,a,금액,-209144314000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F6,자본조정_기타포괄손익누계액,a,금액,-120812362000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F6,자본조정_기타포괄손익누계액,a,금액,-512024240000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F6,자본조정_기타포괄손익누계액,a,금액,-669924496000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F6,자본조정_기타포괄손익누계액,a,금액,-1039478076000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F6,자본조정_기타포괄손익누계액,a,금액,-1098094073000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F6,자본조정_기타포괄손익누계액,a,금액,-1160862309000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F6,자본조정_기타포괄손익누계액,a,금액,-1355413526000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F6,자본조정_기타포괄손익누계액,b,구성비,-2.18
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F6,자본조정_기타포괄손익누계액,b,구성비,-1.24
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F6,자본조정_기타포괄손익누계액,b,구성비,-0.73
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F6,자본조정_기타포괄손익누계액,b,구성비,-2.93
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F6,자본조정_기타포괄손익누계액,b,구성비,-3.87
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F6,자본조정_기타포괄손익누계액,b,구성비,-5.88
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F6,자본조정_기타포괄손익누계액,b,구성비,-6.12
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F6,자본조정_기타포괄손익누계액,b,구성비,-6.53
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F6,자본조정_기타포괄손익누계액,b,구성비,-7.59
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,a,금액,-1863303027000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,a,금액,-2126697451000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,a,금액,-2376076604000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,a,금액,-1507302149000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,a,금액,-1734176422000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,a,금액,-1632529850000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,a,금액,-1197891621000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,a,금액,-1184504090000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,a,금액,-911187544000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,b,구성비,-10.88
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,b,구성비,-12.57
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,b,구성비,-14.33
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,b,구성비,-8.63
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,b,구성비,-10.02
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,b,구성비,-9.23
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,b,구성비,-6.67
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,b,구성비,-6.67
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F61,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정금융상품평가손익,b,구성비,-5.1
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,a,금액,607595000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,a,금액,633629000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,a,금액,633925000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,a,금액,625605000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,a,금액,662406000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,a,금액,679476000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,a,금액,786182000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,a,금액,772770000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,a,금액,824598000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F62,자본조정_기타포괄손익누계액_기타포괄손익-공정가치측정채무상품손실충당금,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F63,자본조정_관계·종속기업투자주식평가손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F63,자본조정_관계·종속기업투자주식평가손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F63,자본조정_관계·종속기업투자주식평가손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F63,자본조정_관계·종속기업투자주식평가손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F63,자본조정_관계·종속기업투자주식평가손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F63,자본조정_관계·종속기업투자주식평가손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F63,자본조정_관계·종속기업투자주식평가손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F63,자본조정_관계·종속기업투자주식평가손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F63,자본조정_관계·종속기업투자주식평가손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F63,자본조정_관계·종속기업투자주식평가손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F63,자본조정_관계·종속기업투자주식평가손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F63,자본조정_관계·종속기업투자주식평가손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F63,자본조정_관계·종속기업투자주식평가손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F63,자본조정_관계·종속기업투자주식평가손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F63,자본조정_관계·종속기업투자주식평가손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F63,자본조정_관계·종속기업투자주식평가손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F63,자본조정_관계·종속기업투자주식평가손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F63,자본조정_관계·종속기업투자주식평가손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F64,자본조정_보험계약자산(부채)순금융손익,a,금액,1487241937000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F64,자본조정_보험계약자산(부채)순금융손익,a,금액,1915591171000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F64,자본조정_보험계약자산(부채)순금융손익,a,금액,2255271830000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F64,자본조정_보험계약자산(부채)순금융손익,a,금액,993255608000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F64,자본조정_보험계약자산(부채)순금융손익,a,금액,1063721091000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F64,자본조정_보험계약자산(부채)순금융손익,a,금액,593801302000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F64,자본조정_보험계약자산(부채)순금융손익,a,금액,104554643000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F64,자본조정_보험계약자산(부채)순금융손익,a,금액,36190344000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F64,자본조정_보험계약자산(부채)순금융손익,a,금액,-425344826000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F64,자본조정_보험계약자산(부채)순금융손익,b,구성비,8.69
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F64,자본조정_보험계약자산(부채)순금융손익,b,구성비,11.32
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F64,자본조정_보험계약자산(부채)순금융손익,b,구성비,13.6
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F64,자본조정_보험계약자산(부채)순금융손익,b,구성비,5.69
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F64,자본조정_보험계약자산(부채)순금융손익,b,구성비,6.15
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F64,자본조정_보험계약자산(부채)순금융손익,b,구성비,3.36
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F64,자본조정_보험계약자산(부채)순금융손익,b,구성비,0.58
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F64,자본조정_보험계약자산(부채)순금융손익,b,구성비,0.2
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F64,자본조정_보험계약자산(부채)순금융손익,b,구성비,-2.38
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F65,자본조정_재보험계약자산(부채)순금융손익,a,금액,691354000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F65,자본조정_재보험계약자산(부채)순금융손익,a,금액,-486587000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F65,자본조정_재보험계약자산(부채)순금융손익,a,금액,-1822703000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F65,자본조정_재보험계약자산(부채)순금융손익,a,금액,1716370000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F65,자본조정_재보험계약자산(부채)순금융손익,a,금액,1908569000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F65,자본조정_재보험계약자산(부채)순금융손익,a,금액,-1786976000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F65,자본조정_재보험계약자산(부채)순금융손익,a,금액,-3512883000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F65,자본조정_재보험계약자산(부채)순금융손익,a,금액,-4039974000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F65,자본조정_재보험계약자산(부채)순금융손익,a,금액,-9572000000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F65,자본조정_재보험계약자산(부채)순금융손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F65,자본조정_재보험계약자산(부채)순금융손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F65,자본조정_재보험계약자산(부채)순금융손익,b,구성비,-0.01
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F65,자본조정_재보험계약자산(부채)순금융손익,b,구성비,0.01
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F65,자본조정_재보험계약자산(부채)순금융손익,b,구성비,0.01
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F65,자본조정_재보험계약자산(부채)순금융손익,b,구성비,-0.01
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F65,자본조정_재보험계약자산(부채)순금융손익,b,구성비,-0.02
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F65,자본조정_재보험계약자산(부채)순금융손익,b,구성비,-0.02
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F65,자본조정_재보험계약자산(부채)순금융손익,b,구성비,-0.05
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F66,자본조정_해외사업환산손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F66,자본조정_해외사업환산손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F66,자본조정_해외사업환산손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F66,자본조정_해외사업환산손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F66,자본조정_해외사업환산손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F66,자본조정_해외사업환산손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F66,자본조정_해외사업환산손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F66,자본조정_해외사업환산손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F66,자본조정_해외사업환산손익,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F66,자본조정_해외사업환산손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F66,자본조정_해외사업환산손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F66,자본조정_해외사업환산손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F66,자본조정_해외사업환산손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F66,자본조정_해외사업환산손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F66,자본조정_해외사업환산손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F66,자본조정_해외사업환산손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F66,자본조정_해외사업환산손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F66,자본조정_해외사업환산손익,b,구성비,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F67,자본조정_위험회피파생상품평가손익,a,금액,7479415000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F67,자본조정_위험회피파생상품평가손익,a,금액,7350883000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F67,자본조정_위험회피파생상품평가손익,a,금액,6695287000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F67,자본조정_위험회피파생상품평가손익,a,금액,5795196000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F67,자본조정_위험회피파생상품평가손익,a,금액,4241083000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F67,자본조정_위험회피파생상품평가손익,a,금액,6692513000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F67,자본조정_위험회피파생상품평가손익,a,금액,4363605000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F67,자본조정_위험회피파생상품평가손익,a,금액,4982065000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F67,자본조정_위험회피파생상품평가손익,a,금액,4180607000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F67,자본조정_위험회피파생상품평가손익,b,구성비,0.04
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F67,자본조정_위험회피파생상품평가손익,b,구성비,0.04
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F67,자본조정_위험회피파생상품평가손익,b,구성비,0.04
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F67,자본조정_위험회피파생상품평가손익,b,구성비,0.03
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F67,자본조정_위험회피파생상품평가손익,b,구성비,0.02
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F67,자본조정_위험회피파생상품평가손익,b,구성비,0.04
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F67,자본조정_위험회피파생상품평가손익,b,구성비,0.02
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F67,자본조정_위험회피파생상품평가손익,b,구성비,0.03
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F67,자본조정_위험회피파생상품평가손익,b,구성비,0.02
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,a,금액,7479415000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,a,금액,7350883000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,a,금액,6695287000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,a,금액,5795196000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,a,금액,4241083000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,a,금액,6692513000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,a,금액,4363605000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,a,금액,4982065000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,a,금액,4180607000.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,b,구성비,0.04
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,b,구성비,0.04
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,b,구성비,0.04
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,b,구성비,0.03
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,b,구성비,0.02
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,b,구성비,0.04
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202409,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,b,구성비,0.02
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202412,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,b,구성비,0.03
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202503,F671,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가이익,b,구성비,0.02
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202303,F672,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가손실,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202306,F672,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가손실,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202309,F672,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가손실,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202312,F672,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가손실,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202403,F672,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가손실,a,금액,0.0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),0010607,Q,202406,F672,자본조정_위험회피파생상품평가손익_현금흐름위험회피평가손실,a,금액,0.0
