list_no,list_nm,account_cd,account_nm,column_id,column_nm
SH154,요약손익계산서(전체(23.3월 이후)),BB162,투자손익_투자비용_금융상품처분손실_기타포괄손익-공정가치측정유가증권처분손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB162,투자손익_투자비용_금융상품처분손실_기타포괄손익-공정가치측정유가증권처분손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB163,투자손익_투자비용_금융상품처분손실_상각후원가측정유가증권처분손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB163,투자손익_투자비용_금융상품처분손실_상각후원가측정유가증권처분손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB164,투자손익_투자비용_금융상품처분손실_관계·종속기업투자주식처분손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB164,투자손익_투자비용_금융상품처분손실_관계·종속기업투자주식처분손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB165,투자손익_투자비용_금융상품처분손실_대출채권처분손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB165,투자손익_투자비용_금융상품처분손실_대출채권처분손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB166,투자손익_투자비용_기타,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB166,투자손익_투자비용_기타,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB17,투자손익_투자비용_금융상품재분류손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB17,투자손익_투자비용_금융상품재분류손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB18,투자손익_투자비용_금융상품재분류손실_당기손익-공정가치측정금융상품평가손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB18,투자손익_투자비용_금융상품재분류손실_당기손익-공정가치측정금융상품평가손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB181,투자손익_투자비용_금융상품재분류손실_당기손익-공정가치측정금융자산평가손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB181,투자손익_투자비용_금융상품재분류손실_당기손익-공정가치측정금융자산평가손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB182,투자손익_투자비용_금융상품재분류손실_당기손익-공정가치측정금융부채평가손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB182,투자손익_투자비용_금융상품재분류손실_당기손익-공정가치측정금융부채평가손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB19,투자손익_투자비용_금전신탁손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB19,투자손익_투자비용_금전신탁손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB20,투자손익_투자비용_금융상품손상차손,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB20,투자손익_투자비용_금융상품손상차손,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB201,투자손익_투자비용_금융상품손상차손_대손상각비,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB201,투자손익_투자비용_금융상품손상차손_대손상각비,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB202,투자손익_투자비용_금융상품손상차손_유가증권손상차손,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB202,투자손익_투자비용_금융상품손상차손_유가증권손상차손,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB203,투자손익_투자비용_금융상품손상차손_파생상품손상차손,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB203,투자손익_투자비용_금융상품손상차손_파생상품손상차손,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB204,투자손익_투자비용_금융상품손상차손_기타,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB204,투자손익_투자비용_금융상품손상차손_기타,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB21,투자손익_투자비용_관계·종속기업투자주식손상차손,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB21,투자손익_투자비용_관계·종속기업투자주식손상차손,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB22,투자손익_투자비용_비금융자산손상차손,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB22,투자손익_투자비용_비금융자산손상차손,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB23,투자손익_투자비용_파생상품거래손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB23,투자손익_투자비용_파생상품거래손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB24,투자손익_투자비용_파생상품평가손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB24,투자손익_투자비용_파생상품평가손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB25,투자손익_투자비용_외환차손,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB25,투자손익_투자비용_외환차손,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB26,투자손익_투자비용_외화환산손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB26,투자손익_투자비용_외화환산손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB27,투자손익_투자비용_부동산처분손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB27,투자손익_투자비용_부동산처분손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB28,투자손익_투자비용_재평가손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB28,투자손익_투자비용_재평가손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB29,투자손익_투자비용_부동산감가상각비,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB29,투자손익_투자비용_부동산감가상각비,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB30,투자손익_투자비용_무형자산상각비,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB30,투자손익_투자비용_무형자산상각비,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB31,투자손익_투자비용_사용권자산감가상각비,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB31,투자손익_투자비용_사용권자산감가상각비,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB32,투자손익_투자비용_금융부채상환손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB32,투자손익_투자비용_금융부채상환손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),BB33,투자손익_투자비용_기타투자비용,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),BB33,투자손익_투자비용_기타투자비용,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),C,영업이익(또는영업손실),a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),C,영업이익(또는영업손실),b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D,영업외손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D,영업외손익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D1,영업외손익_영업외수익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D1,영업외손익_영업외수익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D11,영업외손익_영업외수익_유형자산처분이익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D11,영업외손익_영업외수익_유형자산처분이익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D12,영업외손익_영업외수익_전기오류수정이익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D12,영업외손익_영업외수익_전기오류수정이익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D13,영업외손익_영업외수익_외환차익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D13,영업외손익_영업외수익_외환차익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D14,영업외손익_영업외수익_외화환산이익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D14,영업외손익_영업외수익_외화환산이익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D15,영업외손익_영업외수익_자산수증이익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D15,영업외손익_영업외수익_자산수증이익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D16,영업외손익_영업외수익_채무면제이익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D16,영업외손익_영업외수익_채무면제이익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D17,영업외손익_영업외수익_보험차익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D17,영업외손익_영업외수익_보험차익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D18,영업외손익_영업외수익_잡이익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D18,영업외손익_영업외수익_잡이익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D2,영업외손익_영업외비용,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D2,영업외손익_영업외비용,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D21,영업외손익_영업외비용_유형자산처분손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D21,영업외손익_영업외비용_유형자산처분손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D22,영업외손익_영업외비용_기부금,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D22,영업외손익_영업외비용_기부금,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D23,영업외손익_영업외비용_전기오류수정손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D23,영업외손익_영업외비용_전기오류수정손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D24,영업외손익_영업외비용_외환차손,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D24,영업외손익_영업외비용_외환차손,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D25,영업외손익_영업외비용_외화환산손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D25,영업외손익_영업외비용_외화환산손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D26,영업외손익_영업외비용_재해손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D26,영업외손익_영업외비용_재해손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D27,영업외손익_영업외비용_과징금·과태료·벌과금등,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D27,영업외손익_영업외비용_과징금·과태료·벌과금등,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),D28,영업외손익_영업외비용_잡손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),D28,영업외손익_영업외비용_잡손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),E,법인세비용차감전순이익(또는법인세비용차감전순손실),a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),E,법인세비용차감전순이익(또는법인세비용차감전순손실),b,누계
SH154,요약손익계산서(전체(23.3월 이후)),F,법인세비용,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),F,법인세비용,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),G,당기순이익(또는당기순손실,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),G,당기순이익(또는당기순손실,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),G1,(법인세차감후중단사업손익),a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),G1,(법인세차감후중단사업손익),b,누계
SH154,요약손익계산서(전체(23.3월 이후)),G2,(비상위험준비금 적립액),a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),G2,(비상위험준비금 적립액),b,누계
SH154,요약손익계산서(전체(23.3월 이후)),G3,(해약환급금준비금 적립액),a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),G3,(해약환급금준비금 적립액),b,누계
SH154,요약손익계산서(전체(23.3월 이후)),G4,(보증준비금 적립액),a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),G4,(보증준비금 적립액),b,누계
SH154,요약손익계산서(전체(23.3월 이후)),G5,(대손준비금 적립액),a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),G5,(대손준비금 적립액),b,누계
SH154,요약손익계산서(전체(23.3월 이후)),G6,(비상위험준비금 및 해약환급금준비금 및 보증준비금 및 대손준비금 적립후 당기순이익),a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),G6,(비상위험준비금 및 해약환급금준비금 및 보증준비금 및 대손준비금 적립후 당기순이익),b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H,기타포괄손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H,기타포괄손익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H1,기타포괄손익_기타포괄손익-공정가치측정금융상품평가손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H1,기타포괄손익_기타포괄손익-공정가치측정금융상품평가손익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H10,기타포괄손익_기타,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H10,기타포괄손익_기타,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H2,기타포괄손익_기타포괄손익-공정가치측정채무상품손실충당금,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H2,기타포괄손익_기타포괄손익-공정가치측정채무상품손실충당금,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H3,기타포괄손익_보험계약자산(부채) 순금융손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H3,기타포괄손익_보험계약자산(부채) 순금융손익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H4,기타포괄손익_재보험계약자산(부채) 순금융손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H4,기타포괄손익_재보험계약자산(부채) 순금융손익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H5,기타포괄손익_관계·종속기업투자주식평가손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H5,기타포괄손익_관계·종속기업투자주식평가손익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H6,기타포괄손익_해외사업환산손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H6,기타포괄손익_해외사업환산손익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H7,기타포괄손익_위험회피파생상품평가손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H7,기타포괄손익_위험회피파생상품평가손익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H8,기타포괄손익_재평가잉여금,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H8,기타포괄손익_재평가잉여금,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),H9,기타포괄손익_보험수리적손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),H9,기타포괄손익_보험수리적손익,b,누계
SH154,요약손익계산서(전체(23.3월 이후)),I,총포괄손익,a,당분기
SH154,요약손익계산서(전체(23.3월 이후)),I,총포괄손익,b,누계
SH155,손익발생원천별 실적(23.3월 이후),A,보험손익,a,금액
SH155,손익발생원천별 실적(23.3월 이후),A1,보험손익_보험수익,a,금액
SH155,손익발생원천별 실적(23.3월 이후),A2,보험손익_보험서비스비용,a,금액
SH155,손익발생원천별 실적(23.3월 이후),A3,보험손익_재보험수익,a,금액
SH155,손익발생원천별 실적(23.3월 이후),A4,보험손익_재보험서비스비용,a,금액
SH155,손익발생원천별 실적(23.3월 이후),A5,보험손익_기타사업비용,a,금액
SH155,손익발생원천별 실적(23.3월 이후),B,투자손익,a,금액
SH155,손익발생원천별 실적(23.3월 이후),B1,투자손익_투자수익,a,금액
SH155,손익발생원천별 실적(23.3월 이후),B2,투자손익_투자비용,a,금액
SH155,손익발생원천별 실적(23.3월 이후),C,영업이익(또는영업손실),a,금액
SH155,손익발생원천별 실적(23.3월 이후),D,영업외손익,a,금액
SH155,손익발생원천별 실적(23.3월 이후),D1,영업외손익_영업외수익,a,금액
SH155,손익발생원천별 실적(23.3월 이후),D2,영업외손익_영업외비용,a,금액
SH155,손익발생원천별 실적(23.3월 이후),E,법인세비용차감전순이익(또는법인세비용차감전순손실),a,금액
SH155,손익발생원천별 실적(23.3월 이후),F,법인세비용,a,금액
SH155,손익발생원천별 실적(23.3월 이후),G,당기순이익(또는당기순손실),a,금액
SH156,책임준비금 적립현황(23.3월 이후),A,책임준비금,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A1,책임준비금_보험계약부채,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A11,책임준비금_보험계약부채_잔여보장요소,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A111,책임준비금_보험계약부채_잔여보장요소_최선추정,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A112,책임준비금_보험계약부채_잔여보장요소_위험조정,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A113,책임준비금_보험계약부채_잔여보장요소_보험계약마진,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A114,책임준비금_보험계약부채_잔여보장요소_보험료배분접근법 적용,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A12,책임준비금_보험계약부채_발생사고요소,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A121,책임준비금_보험계약부채_발생사고요소_최선추정,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A122,책임준비금_보험계약부채_발생사고요소_위험조정,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A13,책임준비금_보험계약부채_사전인식 보험취득현금흐름,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A2,책임준비금_재보험계약부채,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A21,책임준비금_재보험계약부채_잔여보장요소,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A211,책임준비금_재보험계약부채_잔여보장요소_최선추정,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A212,책임준비금_재보험계약부채_잔여보장요소_위험조정,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A213,책임준비금_재보험계약부채_잔여보장요소_보험계약마진,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A214,책임준비금_재보험계약부채_잔여보장요소_보험료배분접근법 적용,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A22,책임준비금_재보험계약부채_발생사고요소,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A221,책임준비금_재보험계약부채_발생사고요소_최선추정,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A222,책임준비금_재보험계약부채_발생사고요소_위험조정,a,금액
SH156,책임준비금 적립현황(23.3월 이후),A3,책임준비금_투자계약부채,a,금액
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A,당기손익-공정가치측정 유가증권,a,금액
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A1,당기손익-공정가치측정 유가증권_주식,a,금액
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A2,당기손익-공정가치측정 유가증권_출자금,a,금액
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A3,당기손익-공정가치측정 유가증권_채권,a,금액
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A4,당기손익-공정가치측정 유가증권_수익증권,a,금액
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A5,당기손익-공정가치측정 유가증권_외화유가증권,a,금액
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A6,당기손익-공정가치측정 유가증권_기타유가증권,a,금액
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A,기타포괄손익-공정가치측정 유가증권,a,금액
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A1,기타포괄손익-공정가치측정 유가증권_주식,a,금액
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A2,기타포괄손익-공정가치측정 유가증권_출자금,a,금액
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A3,기타포괄손익-공정가치측정 유가증권_채권,a,금액
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A4,기타포괄손익-공정가치측정 유가증권_수익증권,a,금액
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A5,기타포괄손익-공정가치측정 유가증권_외화유가증권,a,금액
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A6,기타포괄손익-공정가치측정 유가증권_기타유가증권,a,금액
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A,상가후원가측정 유가증권,a,금액
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A1,(손실충당금),a,금액
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A2,(손실충당금)_채권,a,금액
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A3,(손실충당금)_수익증권,a,금액
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A4,(손실충당금)_외화유가증권,a,금액
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A5,(손실충당금)_기타유가증권,a,금액
SH160,신계약(23.3월 이후),A,[일반계정 보험상품],a,건수
SH160,신계약(23.3월 이후),A,[일반계정 보험상품],b,금액
SH160,신계약(23.3월 이후),A1,[일반계정 보험상품]_개인,a,건수
SH160,신계약(23.3월 이후),A1,[일반계정 보험상품]_개인,b,금액
SH160,신계약(23.3월 이후),A11,[일반계정 보험상품]_개인_보장성,a,건수
SH160,신계약(23.3월 이후),A11,[일반계정 보험상품]_개인_보장성,b,금액
SH160,신계약(23.3월 이후),A111,[일반계정 보험상품]_개인_보장성_사망담보,a,건수
SH160,신계약(23.3월 이후),A111,[일반계정 보험상품]_개인_보장성_사망담보,b,금액
SH160,신계약(23.3월 이후),A111A,[일반계정 보험상품]_개인_보장성_사망담보_(종신보험),a,건수
SH160,신계약(23.3월 이후),A111A,[일반계정 보험상품]_개인_보장성_사망담보_(종신보험),b,금액
SH160,신계약(23.3월 이후),A112,[일반계정 보험상품]_개인_보장성_사망담보_사망담보외,a,건수
SH160,신계약(23.3월 이후),A112,[일반계정 보험상품]_개인_보장성_사망담보_사망담보외,b,금액
SH160,신계약(23.3월 이후),A12,[일반계정 보험상품]_개인_보장성_저축성,a,건수
SH160,신계약(23.3월 이후),A12,[일반계정 보험상품]_개인_보장성_저축성,b,금액
SH160,신계약(23.3월 이후),A2,[일반계정 보험상품]_개인_단체,a,건수
SH160,신계약(23.3월 이후),A2,[일반계정 보험상품]_개인_단체,b,금액
SH160,신계약(23.3월 이후),B,[특별계정 보험상품],a,건수
SH160,신계약(23.3월 이후),B,[특별계정 보험상품],b,금액
SH160,신계약(23.3월 이후),B1,[특별계정 보험상품]_연금저축,a,건수
SH160,신계약(23.3월 이후),B1,[특별계정 보험상품]_연금저축,b,금액
SH160,신계약(23.3월 이후),B2,[특별계정 보험상품]_연금저축_자산연계형,a,건수
SH160,신계약(23.3월 이후),B2,[특별계정 보험상품]_연금저축_자산연계형,b,금액
SH160,신계약(23.3월 이후),B3,[특별계정 보험상품]_연금저축_퇴직연금,a,건수
SH160,신계약(23.3월 이후),B3,[특별계정 보험상품]_연금저축_퇴직연금,b,금액
SH160,신계약(23.3월 이후),B4,[특별계정 보험상품]_연금저축_퇴직보험,a,건수
SH160,신계약(23.3월 이후),B4,[특별계정 보험상품]_연금저축_퇴직보험,b,금액
SH160,신계약(23.3월 이후),B5,[특별계정 보험상품]_연금저축_변액보험,a,건수
SH160,신계약(23.3월 이후),B5,[특별계정 보험상품]_연금저축_변액보험,b,금액
SH160,신계약(23.3월 이후),C,[일반계정 보험상품 + 특별계정 보험상품],a,건수
SH160,신계약(23.3월 이후),C,[일반계정 보험상품 + 특별계정 보험상품],b,금액
SH161,보유계약(23.3월 이후),A,[일반계정 보험상품],a,건수
SH161,보유계약(23.3월 이후),A,[일반계정 보험상품],b,금액
SH161,보유계약(23.3월 이후),A1,[일반계정 보험상품]_개인,a,건수
SH161,보유계약(23.3월 이후),A1,[일반계정 보험상품]_개인,b,금액
SH161,보유계약(23.3월 이후),A11,[일반계정 보험상품]_개인_보장성,a,건수
SH161,보유계약(23.3월 이후),A11,[일반계정 보험상품]_개인_보장성,b,금액
SH161,보유계약(23.3월 이후),A111,[일반계정 보험상품]_개인_보장성_사망담보,a,건수
SH161,보유계약(23.3월 이후),A111,[일반계정 보험상품]_개인_보장성_사망담보,b,금액
SH161,보유계약(23.3월 이후),A111A,[일반계정 보험상품]_개인_보장성_사망담보_(종신보험),a,건수
SH161,보유계약(23.3월 이후),A111A,[일반계정 보험상품]_개인_보장성_사망담보_(종신보험),b,금액
SH161,보유계약(23.3월 이후),A112,[일반계정 보험상품]_개인_보장성_사망담보_사망담보외,a,건수
SH161,보유계약(23.3월 이후),A112,[일반계정 보험상품]_개인_보장성_사망담보_사망담보외,b,금액
SH161,보유계약(23.3월 이후),A12,[일반계정 보험상품]_개인_보장성_저축성,a,건수
SH161,보유계약(23.3월 이후),A12,[일반계정 보험상품]_개인_보장성_저축성,b,금액
SH161,보유계약(23.3월 이후),A2,[일반계정 보험상품]_개인_단체,a,건수
SH161,보유계약(23.3월 이후),A2,[일반계정 보험상품]_개인_단체,b,금액
SH161,보유계약(23.3월 이후),B,[특별계정 보험상품],a,건수
SH161,보유계약(23.3월 이후),B,[특별계정 보험상품],b,금액
SH161,보유계약(23.3월 이후),B1,[특별계정 보험상품]_연금저축,a,건수
SH161,보유계약(23.3월 이후),B1,[특별계정 보험상품]_연금저축,b,금액
SH161,보유계약(23.3월 이후),B2,[특별계정 보험상품]_연금저축_자산연계형,a,건수
SH161,보유계약(23.3월 이후),B2,[특별계정 보험상품]_연금저축_자산연계형,b,금액
SH161,보유계약(23.3월 이후),B3,[특별계정 보험상품]_연금저축_퇴직연금,a,건수
SH161,보유계약(23.3월 이후),B3,[특별계정 보험상품]_연금저축_퇴직연금,b,금액
SH161,보유계약(23.3월 이후),B4,[특별계정 보험상품]_연금저축_퇴직보험,a,건수
SH161,보유계약(23.3월 이후),B4,[특별계정 보험상품]_연금저축_퇴직보험,b,금액
SH161,보유계약(23.3월 이후),B5,[특별계정 보험상품]_연금저축_변액보험,a,건수
SH161,보유계약(23.3월 이후),B5,[특별계정 보험상품]_연금저축_변액보험,b,금액
SH161,보유계약(23.3월 이후),C,[일반계정 보험상품 + 특별계정 보험상품],a,건수
SH161,보유계약(23.3월 이후),C,[일반계정 보험상품 + 특별계정 보험상품],b,금액
SH162,보험금 현황(일반계정(23.3월 이후)),A,일반계정 계,A,합계
SH162,보험금 현황(일반계정(23.3월 이후)),A,일반계정 계,B,보장성
SH162,보험금 현황(일반계정(23.3월 이후)),A,일반계정 계,C,저축성
SH162,보험금 현황(일반계정(23.3월 이후)),A1,일반계정 계_사망,A,합계
SH162,보험금 현황(일반계정(23.3월 이후)),A1,일반계정 계_사망,B,보장성
SH162,보험금 현황(일반계정(23.3월 이후)),A1,일반계정 계_사망,C,저축성
SH162,보험금 현황(일반계정(23.3월 이후)),A2,일반계정 계_재해,A,합계
SH162,보험금 현황(일반계정(23.3월 이후)),A2,일반계정 계_재해,B,보장성
SH162,보험금 현황(일반계정(23.3월 이후)),A2,일반계정 계_재해,C,저축성
SH162,보험금 현황(일반계정(23.3월 이후)),A3,일반계정 계_만기,A,합계
SH162,보험금 현황(일반계정(23.3월 이후)),A3,일반계정 계_만기,B,보장성
SH162,보험금 현황(일반계정(23.3월 이후)),A3,일반계정 계_만기,C,저축성
SH162,보험금 현황(일반계정(23.3월 이후)),A4,일반계정 계_퇴직,A,합계
SH162,보험금 현황(일반계정(23.3월 이후)),A4,일반계정 계_퇴직,B,보장성
